query	taxa
ASV1865	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Corynebacteriales,f:Nocardiaceae,g:Rhodococcus,s:Rhodococcus jostii
ASV1866	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Arthrobacter,s:CP012479_s
ASV1867	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,s:Pseudomonas mohnii
ASV1868	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Pseudoxanthomonas,s:Pseudoxanthomonas indica
ASV1869	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Intrasporangiaceae,g:Oryzihumus,s:GQ396976_s
ASV187	tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus mesonae
ASV1870	tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae,g:Brevundimonas,s:Brevundimonas staleyi
ASV1871	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Arthrobacter,s:CP012479_s
ASV1872	tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus marinisedimentorum
ASV1873	tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Planococcaceae,g:Sporosarcina,s:CDGU_s
ASV1874	tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus mesonae
ASV1875	tax=d:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Chitinophagaceae,g:Parasegetibacter,s:Parasegetibacter luojiensis
ASV1876	tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae,g:Brevundimonas,s:Brevundimonas staleyi
ASV1877	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Arthrobacter,s:CP012479_s
ASV1878	tax=d:Bacteria,p:Bacteroidetes,c:Flavobacteria,o:Flavobacteriales,f:Flavobacteriaceae,g:Chryseobacterium,s:Chryseobacterium culicis
ASV1879	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Arthrobacter,s:CP012479_s
ASV188	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Lysobacter,s:Lysobacter korlensis
ASV1880	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Arthrobacter,s:CP012479_s
ASV1881	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Arthrobacter,s:CP012479_s
ASV1882	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Arthrobacter,s:CP012479_s
ASV1883	tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus marinisedimentorum
ASV1884	tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus marinisedimentorum
ASV1885	tax=d:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter,s:Pedobacter zeaxanthinifaciens
ASV1886	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Arthrobacter,s:CP012479_s
ASV1887	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Paenarthrobacter,s:Paenarthrobacter nitroguajacolicus
ASV1888	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Arthrobacter,s:CP012479_s
ASV1889	tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus mesonae
ASV189	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,s:Pseudomonas frederiksbergensis
ASV1890	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Arthrobacter,s:CP012479_s
ASV1891	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Arthrobacter,s:CP012479_s
ASV1892	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Arthrobacter,s:CP012479_s
ASV1893	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Arthrobacter,s:CP012479_s
ASV1894	tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus mesonae
ASV1895	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,s:Pseudomonas granadensis
ASV1896	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Acinetobacter,s:NGCT_s
ASV1897	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Acinetobacter,s:NGCT_s
ASV1898	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Paenarthrobacter,s:Paenarthrobacter ureafaciens
ASV1899	tax=d:Bacteria,p:Bacteroidetes,c:Flavobacteria,o:Flavobacteriales,f:Flavobacteriaceae,g:Chryseobacterium,s:Chryseobacterium taichungense
ASV19	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Paenarthrobacter,s:Paenarthrobacter nitroguajacolicus
ASV190	tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Ensifer,s:Ensifer morelensis
ASV1900	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Arthrobacter,s:CP012479_s
ASV1901	tax=d:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Chitinophagaceae,g:Sediminibacterium,s:JF417868_s
ASV1902	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Paenarthrobacter,s:Paenarthrobacter ureafaciens
ASV1903	tax=d:Bacteria,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Acidovorax,s:Acidovorax delafieldii
ASV1904	tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Ensifer,s:Ensifer kummerowiae
ASV1905	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Paenarthrobacter,s:Paenarthrobacter ureafaciens
ASV1906	tax=d:Bacteria,p:Bacteroidetes,c:Flavobacteria,o:Flavobacteriales,f:Flavobacteriaceae,g:Chryseobacterium,s:Chryseobacterium taichungense
ASV1907	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Arthrobacter,s:CP012479_s
ASV1908	tax=d:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter,s:Pedobacter zeaxanthinifaciens
ASV1909	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Paenarthrobacter,s:Paenarthrobacter ureafaciens
ASV191	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Lysobacter,s:Lysobacter korlensis
ASV1910	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,s:Pseudomonas brassicacearum
ASV1911	tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Ensifer,s:Ensifer kummerowiae
ASV1912	tax=d:Bacteria,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Duganella,s:Duganella ginsengisoli
ASV1913	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,s:Pseudomonas chlororaphis
ASV1914	tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Planococcaceae,g:Bhargavaea,s:Bhargavaea ginsengi
ASV1915	tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Planococcaceae,g:Bhargavaea,s:Bhargavaea ginsengi
ASV1916	tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Shinella,s:Shinella yambaruensis
ASV1917	tax=d:Bacteria,p:Bacteroidetes,c:Flavobacteria,o:Flavobacteriales,f:Flavobacteriaceae,g:Chryseobacterium,s:Chryseobacterium taichungense
ASV1918	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Pseudoxanthomonas,s:Pseudoxanthomonas mexicana
ASV1919	tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus mesonae
ASV192	tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus mesonae
ASV1920	tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Ensifer,s:Ensifer kummerowiae
ASV1921	tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Ensifer,s:Ensifer kummerowiae
ASV1922	tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Planococcaceae,g:Bhargavaea,s:Bhargavaea ginsengi
ASV1923	tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus mesonae
ASV1924	tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus cucumis
ASV1925	tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae,g:Brevundimonas,s:Brevundimonas staleyi
ASV1926	tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Planococcaceae,g:Bhargavaea,s:Bhargavaea ginsengi
ASV1927	tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus mesonae
ASV1928	tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus mesonae
ASV1929	tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus cucumis
ASV193	tax=d:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Chitinophagaceae,g:Segetibacter,s:JX114457_s
ASV1930	tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus mesonae
ASV1931	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Arthrobacter,s:CP012479_s
ASV1932	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Arthrobacter,s:CP012479_s
ASV1933	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Arthrobacter,s:CP012479_s
ASV1934	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Paenarthrobacter,s:Paenarthrobacter nicotinovorans
ASV1935	tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae,g:Brevundimonas,s:Brevundimonas staleyi
ASV1936	tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Shinella,s:Shinella yambaruensis
ASV1937	tax=d:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Chitinophagaceae,g:Flaviaesturariibacter,s:Flaviaesturariibacter terrae
ASV1938	tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus mesonae
ASV1939	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Arthrobacter,s:CP012479_s
ASV194	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Acinetobacter,s:Acinetobacter oleivorans
ASV1940	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Arthrobacter,s:CP012479_s
ASV1941	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Paenarthrobacter,s:Paenarthrobacter nicotinovorans
ASV1942	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Paenarthrobacter,s:Paenarthrobacter nicotinovorans
ASV1943	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Paenarthrobacter,s:Paenarthrobacter nicotinovorans
ASV1944	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Arthrobacter,s:FR682675_s
ASV1945	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Arthrobacter,s:FR682675_s
ASV1946	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Arthrobacter,s:FR682675_s
ASV1947	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Arthrobacter,s:FR682675_s
ASV1948	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Arthrobacter,s:FR682675_s
ASV1949	tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Shinella,s:Shinella yambaruensis
ASV195	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Acinetobacter,s:Acinetobacter oleivorans
ASV1950	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Lysobacter,s:Lysobacter olei
ASV196	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Lysobacter,s:Lysobacter korlensis
ASV197	tax=d:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Chitinophagaceae,g:Segetibacter,s:JX114457_s
ASV198	tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Ensifer,s:Ensifer adhaerens
ASV199	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Pseudarthrobacter,s:Pseudarthrobacter equi
ASV2	tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus cucumis
ASV20	tax=d:Bacteria,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Acidovorax,s:Acidovorax delafieldii
ASV200	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Acinetobacter,s:Acinetobacter oleivorans
ASV201	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,s:Pseudomonas kilonensis
ASV202	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Pseudarthrobacter,s:Pseudarthrobacter equi
ASV203	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Intrasporangiaceae,g:Terrabacter,s:Terrabacter koreensis
ASV204	tax=d:Bacteria,p:Bacteroidetes,c:Flavobacteria,o:Flavobacteriales,f:Flavobacteriaceae,g:Chryseobacterium,s:Chryseobacterium cucumeris
ASV205	tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:Sphingomonas kyeonggiensis
ASV206	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,s:Pseudomonas frederiksbergensis
ASV207	tax=d:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Chitinophagaceae,g:Flaviaesturariibacter,s:Flaviaesturariibacter terrae
ASV208	tax=d:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Chitinophagaceae,g:Flaviaesturariibacter,s:Flaviaesturariibacter terrae
ASV209	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Pseudarthrobacter,s:Pseudarthrobacter equi
ASV21	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Paenarthrobacter,s:Paenarthrobacter nitroguajacolicus
ASV210	tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:Sphingomonas kyeonggiensis
ASV211	tax=d:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Chitinophagaceae,g:Flaviaesturariibacter,s:Flaviaesturariibacter terrae
ASV212	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,s:Pseudomonas kilonensis
ASV213	tax=d:Bacteria,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Duganella,s:Duganella ginsengisoli
ASV214	tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Ensifer,s:Ensifer morelensis
ASV215	tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:Sphingomonas kyeonggiensis
ASV216	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,s:Pseudomonas kilonensis
ASV217	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Lysobacter,s:Lysobacter korlensis
ASV218	tax=d:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter,s:Pedobacter zeaxanthinifaciens
ASV219	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,s:Pseudomonas frederiksbergensis
ASV22	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Pseudarthrobacter,s:Pseudarthrobacter oxydans
ASV220	tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Ensifer,s:Ensifer adhaerens
ASV221	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,s:Pseudomonas frederiksbergensis
ASV222	tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:Sphingomonas kyeonggiensis
ASV223	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Lysobacter,s:Lysobacter korlensis
ASV224	tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:Sphingomonas kyeonggiensis
ASV225	tax=d:Bacteria,p:Bacteroidetes,c:Flavobacteria,o:Flavobacteriales,f:Flavobacteriaceae,g:Chryseobacterium,s:Chryseobacterium cucumeris
ASV226	tax=d:Bacteria,p:Bacteroidetes,c:Flavobacteria,o:Flavobacteriales,f:Flavobacteriaceae,g:Chryseobacterium,s:Chryseobacterium cucumeris
ASV227	tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Ensifer,s:Ensifer morelensis
ASV228	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Pseudoxanthomonas,s:Pseudoxanthomonas indica
ASV229	tax=d:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Chitinophagaceae,g:Segetibacter,s:JX114457_s
ASV23	tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus cucumis
ASV230	tax=d:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter,s:Pedobacter ginsenosidimutans
ASV231	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,s:Pseudomonas frederiksbergensis
ASV232	tax=d:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter,s:Pedobacter zeaxanthinifaciens
ASV233	tax=d:Bacteria,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Duganella,s:Duganella ginsengisoli
ASV234	tax=d:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter,s:Pedobacter ginsenosidimutans
ASV235	tax=d:Bacteria,p:Bacteroidetes,c:Flavobacteria,o:Flavobacteriales,f:Flavobacteriaceae,g:Chryseobacterium,s:Chryseobacterium cucumeris
ASV236	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,s:Pseudomonas kilonensis
ASV237	tax=d:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Chitinophagaceae,g:Flaviaesturariibacter,s:Flaviaesturariibacter terrae
ASV238	tax=d:Bacteria,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Acidovorax,s:Acidovorax delafieldii
ASV239	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,s:Pseudomonas kilonensis
ASV24	tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria_c,o:Micrococcales,f:Micrococcaceae,g:Paenarthrobacter,s:Paenarthrobacter nitroguajacolicus
ASV240	tax=d:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Chitinophagaceae,g:Segetibacter,s:JX114457_s
ASV241	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Acinetobacter,s:Acinetobacter oleivorans
ASV242	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Lysobacter,s:Lysobacter korlensis
ASV243	tax=d:Bacteria,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Duganella,s:Duganella ginsengisoli
ASV244	tax=d:Bacteria,p:Bacteroidetes,c:Flavobacteria,o:Flavobacteriales,f:Flavobacteriaceae,g:Chryseobacterium,s:Chryseobacterium cucumeris
ASV245	tax=d:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Chitinophagaceae,g:Flaviaesturariibacter,s:Flaviaesturariibacter terrae
ASV246	tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:Sphingomonas kyeonggiensis
ASV247	tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:Sphingomonas kyeonggiensis
ASV248	tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Ensifer,s:Ensifer morelensis
ASV249	tax=d:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Chitinophagaceae,g:Flaviaesturariibacter,s:Flaviaesturariibacter terrae
ASV25	tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus cucumis
ASV250	tax=d:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter,s:Pedobacter zeaxanthinifaciens
ASV251	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Acinetobacter,s:Acinetobacter oleivorans
ASV252	tax=d:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Chitinophagaceae,g:Segetibacter,s:JX114457_s
ASV253	tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Ensifer,s:Ensifer morelensis
ASV254	tax=d:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter,s:Pedobacter zeaxanthinifaciens
ASV255	tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Ensifer,s:Ensifer adhaerens
ASV256	tax=d:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter,s:Pedobacter ginsenosidimutans
ASV257	tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus mesonae
ASV258	tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Lysobacter,s:Lysobacter korlensis
